ProductID,BranchID,City,Year,Month,ProductSalesAmount,TotalTransactions,UnitsSold,RankedProduct
1552,6,Indianapolis,2023,March,"$ 6,748.65",21,27,5
2007,6,Indianapolis,2023,March,"$ 6,668.43",40,57,6
206,6,Indianapolis,2023,March,"$ 6,509.58",28,42,7
2008,6,Indianapolis,2023,March,"$ 6,379.45",41,55,8
204,6,Indianapolis,2023,March,"$ 6,299.50",32,50,9
168,6,Indianapolis,2023,March,"$ 6,199.38",44,62,10
206,6,Indianapolis,2023,April,"$ 9,919.36",39,64,1
1552,6,Indianapolis,2023,April,"$ 7,748.45",20,31,2
2013,6,Indianapolis,2023,April,"$ 6,799.20",50,80,3
109,6,Indianapolis,2023,April,"$ 6,637.52",36,58,4
106,6,Indianapolis,2023,April,"$ 6,637.52",41,58,5
2006,6,Indianapolis,2023,April,"$ 6,635.73",37,59,6
242,6,Indianapolis,2023,April,"$ 6,599.40",39,60,7
204,6,Indianapolis,2023,April,"$ 6,551.48",34,52,8
9,6,Indianapolis,2023,April,"$ 6,543.30",54,85,9
201,6,Indianapolis,2023,April,"$ 6,499.50",32,50,10
206,6,Indianapolis,2023,May,"$ 11,004.29",43,71,1
115,6,Indianapolis,2023,May,"$ 7,896.36",46,69,2
185,6,Indianapolis,2023,May,"$ 7,259.34",45,66,3
198,6,Indianapolis,2023,May,"$ 7,181.46",36,54,4
1551,6,Indianapolis,2023,May,"$ 7,128.45",19,31,5
1593,6,Indianapolis,2023,May,"$ 7,106.00",22,34,6
179,6,Indianapolis,2023,May,"$ 7,103.26",47,74,7
173,6,Indianapolis,2023,May,"$ 6,611.43",36,57,8
149,6,Indianapolis,2023,May,"$ 6,499.48",35,52,9
2008,6,Indianapolis,2023,May,"$ 6,495.44",37,56,10
1594,6,Indianapolis,2023,June,"$ 10,052.00",18,28,1
1592,6,Indianapolis,2023,June,"$ 7,560.00",26,40,2
173,6,Indianapolis,2023,June,"$ 7,307.37",40,63,3
2008,6,Indianapolis,2023,June,"$ 6,959.40",41,60,4
112,6,Indianapolis,2023,June,"$ 6,945.12",41,63,5
2007,6,Indianapolis,2023,June,"$ 6,902.41",39,59,6
1572,6,Indianapolis,2023,June,"$ 6,802.00",26,38,7
201,6,Indianapolis,2023,June,"$ 6,759.48",35,52,8
198,6,Indianapolis,2023,June,"$ 6,649.50",34,50,9
115,6,Indianapolis,2023,June,"$ 6,408.64",36,56,10
1594,6,Indianapolis,2023,July,"$ 10,411.00",20,29,1
198,6,Indianapolis,2023,July,"$ 9,974.25",49,75,2
206,6,Indianapolis,2023,July,"$ 9,299.40",39,60,3
115,6,Indianapolis,2023,July,"$ 6,980.84",39,61,4
201,6,Indianapolis,2023,July,"$ 6,759.48",33,52,5
123,6,Indianapolis,2023,July,"$ 6,649.30",45,70,6
121,6,Indianapolis,2023,July,"$ 6,554.31",45,69,7
1644,6,Indianapolis,2023,July,"$ 6,407.00",28,43,8
185,6,Indianapolis,2023,July,"$ 6,269.43",38,57,9
177,6,Indianapolis,2023,July,"$ 6,194.41",36,59,10
198,6,Indianapolis,2023,August,"$ 7,580.43",37,57,1
1594,6,Indianapolis,2023,August,"$ 7,539.00",14,21,2
179,6,Indianapolis,2023,August,"$ 7,007.27",46,73,3
121,6,Indianapolis,2023,August,"$ 6,934.27",52,73,4
1552,6,Indianapolis,2023,August,"$ 6,498.70",17,26,5
1551,6,Indianapolis,2023,August,"$ 6,438.60",20,28,6
1592,6,Indianapolis,2023,August,"$ 6,426.00",22,34,7
152,6,Indianapolis,2023,August,"$ 6,299.37",39,63,8
173,6,Indianapolis,2023,August,"$ 6,263.46",34,54,9
201,6,Indianapolis,2023,August,"$ 6,109.53",30,47,10
1594,6,Indianapolis,2023,September,"$ 11,847.00",23,33,1
198,6,Indianapolis,2023,September,"$ 8,511.36",43,64,2
201,6,Indianapolis,2023,September,"$ 7,409.43",37,57,3
204,6,Indianapolis,2023,September,"$ 7,307.42",40,58,4
125,6,Indianapolis,2023,September,"$ 6,839.28",42,72,5
115,6,Indianapolis,2023,September,"$ 6,637.52",41,58,6
206,6,Indianapolis,2023,September,"$ 6,509.58",28,42,7
1552,6,Indianapolis,2023,September,"$ 6,498.70",17,26,8
173,6,Indianapolis,2023,September,"$ 6,495.44",35,56,9
2011,6,Indianapolis,2023,September,"$ 6,323.38",39,62,10
1594,6,Indianapolis,2023,October,"$ 11,847.00",20,33,1
204,6,Indianapolis,2023,October,"$ 7,559.40",40,60,2
201,6,Indianapolis,2023,October,"$ 7,279.44",37,56,3
198,6,Indianapolis,2023,October,"$ 7,181.46",34,54,4
212,6,Indianapolis,2023,October,"$ 7,103.36",38,64,5
2007,6,Indianapolis,2023,October,"$ 7,019.40",39,60,6
115,6,Indianapolis,2023,October,"$ 6,980.84",40,61,7
197,6,Indianapolis,2023,October,"$ 6,677.37",38,63,8
149,6,Indianapolis,2023,October,"$ 6,624.47",34,53,9
242,6,Indianapolis,2023,October,"$ 6,489.41",39,59,10
1594,6,Indianapolis,2023,November,"$ 10,411.00",18,29,1
206,6,Indianapolis,2023,November,"$ 8,059.48",33,52,2
201,6,Indianapolis,2023,November,"$ 7,279.44",34,56,3
173,6,Indianapolis,2023,November,"$ 7,075.39",39,61,4
1552,6,Indianapolis,2023,November,"$ 6,748.65",16,27,5
106,6,Indianapolis,2023,November,"$ 6,523.08",40,57,6
204,6,Indianapolis,2023,November,"$ 6,173.51",36,49,7
135,6,Indianapolis,2023,November,"$ 6,140.31",44,69,8
2007,6,Indianapolis,2023,November,"$ 6,083.48",34,52,9
198,6,Indianapolis,2023,November,"$ 5,984.55",33,45,10
1552,6,Indianapolis,2023,December,"$ 11,497.70",29,46,1
1594,6,Indianapolis,2023,December,"$ 11,129.00",21,31,2
206,6,Indianapolis,2023,December,"$ 9,764.37",41,63,3
197,6,Indianapolis,2023,December,"$ 8,479.20",46,80,4
201,6,Indianapolis,2023,December,"$ 8,449.35",43,65,5
1635,6,Indianapolis,2023,December,"$ 8,279.54",28,46,6
2008,6,Indianapolis,2023,December,"$ 8,119.30",48,70,7
2007,6,Indianapolis,2023,December,"$ 7,955.32",46,68,8
1591,6,Indianapolis,2023,December,"$ 7,943.00",29,47,9
179,6,Indianapolis,2023,December,"$ 7,775.19",54,81,10
1594,6,Indianapolis,2024,January,"$ 10,770.00",19,30,1
206,6,Indianapolis,2024,January,"$ 8,059.48",32,52,2
149,6,Indianapolis,2024,January,"$ 7,874.37",41,63,3
242,6,Indianapolis,2024,January,"$ 7,479.32",45,68,4
204,6,Indianapolis,2024,January,"$ 7,055.44",37,56,5
265,6,Indianapolis,2024,January,"$ 6,999.30",46,70,6
1593,6,Indianapolis,2024,January,"$ 6,897.00",19,33,7
115,6,Indianapolis,2024,January,"$ 6,751.96",38,59,8
201,6,Indianapolis,2024,January,"$ 6,629.49",37,51,9
251,6,Indianapolis,2024,January,"$ 6,509.30",45,70,10
1594,6,Indianapolis,2024,Febuary,"$ 8,616.00",15,24,1
206,6,Indianapolis,2024,Febuary,"$ 8,214.47",38,53,2
115,6,Indianapolis,2024,Febuary,"$ 7,438.60",40,65,3
185,6,Indianapolis,2024,Febuary,"$ 6,929.37",42,63,4
201,6,Indianapolis,2024,Febuary,"$ 6,629.49",33,51,5
177,6,Indianapolis,2024,Febuary,"$ 6,614.37",42,63,6
211,6,Indianapolis,2024,Febuary,"$ 6,253.41",38,59,7
198,6,Indianapolis,2024,Febuary,"$ 6,250.53",29,47,8
1645,6,Indianapolis,2024,Febuary,"$ 6,086.00",21,34,9
1635,6,Indianapolis,2024,Febuary,"$ 5,939.67",19,33,10
206,6,Indianapolis,2024,March,"$ 9,609.38",43,62,1
1594,6,Indianapolis,2024,March,"$ 8,975.00",20,25,2
201,6,Indianapolis,2024,March,"$ 8,969.31",45,69,3
204,6,Indianapolis,2024,March,"$ 8,945.29",47,71,4
198,6,Indianapolis,2024,March,"$ 8,112.39",42,61,5
212,6,Indianapolis,2024,March,"$ 7,103.36",42,64,6
242,6,Indianapolis,2024,March,"$ 6,929.37",40,63,7
173,6,Indianapolis,2024,March,"$ 6,727.42",40,58,8
177,6,Indianapolis,2024,March,"$ 6,509.38",43,62,9
265,6,Indianapolis,2024,March,"$ 6,399.36",40,64,10
201,6,Indianapolis,2024,April,"$ 9,879.24",46,76,1
1551,6,Indianapolis,2024,April,"$ 7,588.35",22,33,2
204,6,Indianapolis,2024,April,"$ 7,181.43",37,57,3
1594,6,Indianapolis,2024,April,"$ 7,180.00",13,20,4
219,6,Indianapolis,2024,April,"$ 7,071.32",46,68,5
1593,6,Indianapolis,2024,April,"$ 6,897.00",24,33,6
160,6,Indianapolis,2024,April,"$ 6,749.25",48,75,7
198,6,Indianapolis,2024,April,"$ 6,383.52",29,48,8
2009,6,Indianapolis,2024,April,"$ 6,299.37",43,63,9
176,6,Indianapolis,2024,April,"$ 6,099.39",43,61,10
1594,6,Indianapolis,2024,May,"$ 12,206.00",24,34,1
206,6,Indianapolis,2024,May,"$ 8,059.48",31,52,2
1552,6,Indianapolis,2024,May,"$ 7,748.45",22,31,3
1601,6,Indianapolis,2024,May,"$ 6,802.00",26,38,4
204,6,Indianapolis,2024,May,"$ 6,677.47",35,53,5
176,6,Indianapolis,2024,May,"$ 6,399.36",39,64,6
115,6,Indianapolis,2024,May,"$ 6,294.20",34,55,7
173,6,Indianapolis,2024,May,"$ 6,263.46",40,54,8
2007,6,Indianapolis,2024,May,"$ 6,200.47",31,53,9
2006,6,Indianapolis,2024,May,"$ 6,185.85",35,55,10
206,6,Indianapolis,2024,June,"$ 9,299.40",42,60,1
149,6,Indianapolis,2024,June,"$ 8,624.31",44,69,2
201,6,Indianapolis,2024,June,"$ 8,319.36",39,64,3
198,6,Indianapolis,2024,June,"$ 7,979.40",38,60,4
2007,6,Indianapolis,2024,June,"$ 7,487.36",43,64,5
1551,6,Indianapolis,2024,June,"$ 7,358.40",20,32,6
1592,6,Indianapolis,2024,June,"$ 7,182.00",25,38,7
106,6,Indianapolis,2024,June,"$ 6,523.08",38,57,8
1552,6,Indianapolis,2024,June,"$ 6,498.70",22,26,9
1593,6,Indianapolis,2024,June,"$ 6,479.00",20,31,10
206,6,Indianapolis,2024,July,"$ 9,454.39",39,61,1
1594,6,Indianapolis,2024,July,"$ 8,975.00",15,25,2
1593,6,Indianapolis,2024,July,"$ 7,524.00",22,36,3
149,6,Indianapolis,2024,July,"$ 7,499.40",36,60,4
198,6,Indianapolis,2024,July,"$ 7,048.47",34,53,5
212,6,Indianapolis,2024,July,"$ 6,659.40",39,60,6
2007,6,Indianapolis,2024,July,"$ 6,317.46",36,54,7
173,6,Indianapolis,2024,July,"$ 6,031.48",33,52,8
15,6,Indianapolis,2024,July,"$ 5,863.62",41,69,9
2011,6,Indianapolis,2024,July,"$ 5,813.43",37,57,10
1594,6,Indianapolis,2024,August,"$ 11,129.00",21,31,1
1593,6,Indianapolis,2024,August,"$ 8,569.00",29,41,2
204,6,Indianapolis,2024,August,"$ 8,315.34",43,66,3
212,6,Indianapolis,2024,August,"$ 7,658.31",46,69,4
201,6,Indianapolis,2024,August,"$ 7,539.42",38,58,5
1592,6,Indianapolis,2024,August,"$ 7,371.00",25,39,6
149,6,Indianapolis,2024,August,"$ 7,249.42",42,58,7
2008,6,Indianapolis,2024,August,"$ 7,191.38",41,62,8
179,6,Indianapolis,2024,August,"$ 6,527.32",42,68,9
112,6,Indianapolis,2024,August,"$ 6,504.16",38,59,10
1594,6,Indianapolis,2024,September,"$ 11,847.00",22,33,1
204,6,Indianapolis,2024,September,"$ 8,567.32",42,68,2
211,6,Indianapolis,2024,September,"$ 8,267.22",51,78,3
212,6,Indianapolis,2024,September,"$ 7,880.29",43,71,4
198,6,Indianapolis,2024,September,"$ 7,447.44",36,56,5
1572,6,Indianapolis,2024,September,"$ 7,160.00",26,40,6
1551,6,Indianapolis,2024,September,"$ 7,128.45",18,31,7
1593,6,Indianapolis,2024,September,"$ 6,897.00",20,33,8
177,6,Indianapolis,2024,September,"$ 6,719.36",43,64,9
2012,6,Indianapolis,2024,September,"$ 6,659.26",47,74,10
1594,6,Indianapolis,2024,October,"$ 15,437.00",31,43,1
206,6,Indianapolis,2024,October,"$ 8,989.42",38,58,2
1593,6,Indianapolis,2024,October,"$ 8,778.00",26,42,3
106,6,Indianapolis,2024,October,"$ 8,010.80",43,70,4
198,6,Indianapolis,2024,October,"$ 7,447.44",38,56,5
2006,6,Indianapolis,2024,October,"$ 7,310.55",46,65,6
177,6,Indianapolis,2024,October,"$ 7,139.32",47,68,7
173,6,Indianapolis,2024,October,"$ 6,611.43",38,57,8
1591,6,Indianapolis,2024,October,"$ 6,591.00",25,39,9
201,6,Indianapolis,2024,October,"$ 6,499.50",33,50,10
201,6,Indianapolis,2024,November,"$ 8,319.36",41,64,1
198,6,Indianapolis,2024,November,"$ 8,245.38",39,62,2
204,6,Indianapolis,2024,November,"$ 7,433.41",36,59,3
212,6,Indianapolis,2024,November,"$ 7,325.34",46,66,4
106,6,Indianapolis,2024,November,"$ 6,866.40",40,60,5
2011,6,Indianapolis,2024,November,"$ 6,833.33",39,67,6
206,6,Indianapolis,2024,November,"$ 6,819.56",30,44,7
1552,6,Indianapolis,2024,November,"$ 6,498.70",14,26,8
242,6,Indianapolis,2024,November,"$ 6,269.43",40,57,9
2008,6,Indianapolis,2024,November,"$ 6,263.46",35,54,10
201,6,Indianapolis,2024,December,"$ 11,049.15",59,85,1
206,6,Indianapolis,2024,December,"$ 11,004.29",45,71,2
149,6,Indianapolis,2024,December,"$ 10,374.17",54,83,3
1552,6,Indianapolis,2024,December,"$ 9,998.00",27,40,4
1594,6,Indianapolis,2024,December,"$ 9,693.00",18,27,5
177,6,Indianapolis,2024,December,"$ 8,399.20",52,80,6
2011,6,Indianapolis,2024,December,"$ 8,261.19",52,81,7
185,6,Indianapolis,2024,December,"$ 8,249.25",49,75,8
2009,6,Indianapolis,2024,December,"$ 7,999.20",53,80,9
106,6,Indianapolis,2024,December,"$ 7,896.36",41,69,10
206,7,Detroit,2019,January,"$ 10,849.30",46,70,1
1594,7,Detroit,2019,January,"$ 10,052.00",15,28,2
212,7,Detroit,2019,January,"$ 9,323.16",54,84,3
1552,7,Detroit,2019,January,"$ 8,748.25",24,35,4
201,7,Detroit,2019,January,"$ 7,149.45",37,55,5
106,7,Detroit,2019,January,"$ 6,408.64",39,56,6
168,7,Detroit,2019,January,"$ 6,399.36",44,64,7
198,7,Detroit,2019,January,"$ 6,383.52",33,48,8
2008,7,Detroit,2019,January,"$ 6,379.45",36,55,9
204,7,Detroit,2019,January,"$ 6,299.50",32,50,10
1594,7,Detroit,2019,Febuary,"$ 9,334.00",16,26,1
204,7,Detroit,2019,Febuary,"$ 8,315.34",43,66,2
201,7,Detroit,2019,Febuary,"$ 7,409.43",35,57,3
1551,7,Detroit,2019,Febuary,"$ 7,128.45",20,31,4
1552,7,Detroit,2019,Febuary,"$ 6,998.60",18,28,5
206,7,Detroit,2019,Febuary,"$ 6,664.57",26,43,6
109,7,Detroit,2019,Febuary,"$ 6,408.64",36,56,7
198,7,Detroit,2019,Febuary,"$ 6,383.52",33,48,8
2010,7,Detroit,2019,Febuary,"$ 6,199.38",39,62,9
115,7,Detroit,2019,Febuary,"$ 6,179.76",36,54,10
1594,7,Detroit,2019,March,"$ 12,206.00",21,34,1
204,7,Detroit,2019,March,"$ 8,441.33",40,67,2
106,7,Detroit,2019,March,"$ 7,781.92",44,68,3
1551,7,Detroit,2019,March,"$ 7,588.35",21,33,4
242,7,Detroit,2019,March,"$ 7,479.32",42,68,5
112,7,Detroit,2019,March,"$ 7,275.84",42,66,6
149,7,Detroit,2019,March,"$ 7,124.43",39,57,7
123,7,Detroit,2019,March,"$ 6,554.31",49,69,8
2006,7,Detroit,2019,March,"$ 6,523.26",38,58,9
109,7,Detroit,2019,March,"$ 6,523.08",41,57,10
1594,7,Detroit,2019,April,"$ 8,975.00",17,25,1
109,7,Detroit,2019,April,"$ 8,583.00",48,75,2
206,7,Detroit,2019,April,"$ 8,524.45",36,55,3
149,7,Detroit,2019,April,"$ 8,124.35",43,65,4
1593,7,Detroit,2019,April,"$ 7,524.00",21,36,5
106,7,Detroit,2019,April,"$ 7,095.28",41,62,6
198,7,Detroit,2019,April,"$ 7,048.47",33,53,7
162,7,Detroit,2019,April,"$ 6,479.28",43,72,8
197,7,Detroit,2019,April,"$ 6,253.41",38,59,9
1552,7,Detroit,2019,April,"$ 6,248.75",18,25,10
1594,7,Detroit,2019,May,"$ 13,283.00",22,37,1
206,7,Detroit,2019,May,"$ 11,469.26",43,74,2
1551,7,Detroit,2019,May,"$ 8,278.20",24,36,3
204,7,Detroit,2019,May,"$ 7,181.43",39,57,4
2007,7,Detroit,2019,May,"$ 7,019.40",38,60,5
197,7,Detroit,2019,May,"$ 6,677.37",40,63,6
177,7,Detroit,2019,May,"$ 6,509.38",40,62,7
1644,7,Detroit,2019,May,"$ 6,258.00",26,42,8
115,7,Detroit,2019,May,"$ 6,179.76",35,54,9
185,7,Detroit,2019,May,"$ 6,049.45",36,55,10
206,7,Detroit,2019,June,"$ 9,299.40",36,60,1
1594,7,Detroit,2019,June,"$ 8,257.00",15,23,2
242,7,Detroit,2019,June,"$ 7,809.29",44,71,3
1552,7,Detroit,2019,June,"$ 7,248.55",20,29,4
173,7,Detroit,2019,June,"$ 6,959.40",42,60,5
198,7,Detroit,2019,June,"$ 6,516.51",33,49,6
1593,7,Detroit,2019,June,"$ 6,479.00",19,31,7
197,7,Detroit,2019,June,"$ 6,359.40",39,60,8
176,7,Detroit,2019,June,"$ 6,299.37",41,63,9
121,7,Detroit,2019,June,"$ 6,269.34",43,66,10
1551,7,Detroit,2019,July,"$ 8,968.05",24,39,1
206,7,Detroit,2019,July,"$ 7,439.52",29,48,2
2007,7,Detroit,2019,July,"$ 7,370.37",43,63,3
1552,7,Detroit,2019,July,"$ 7,248.55",21,29,4
14,7,Detroit,2019,July,"$ 7,223.30",57,85,5
198,7,Detroit,2019,July,"$ 7,181.46",36,54,6
201,7,Detroit,2019,July,"$ 6,889.47",34,53,7
1594,7,Detroit,2019,July,"$ 6,821.00",13,19,8
1592,7,Detroit,2019,July,"$ 6,804.00",21,36,9
204,7,Detroit,2019,July,"$ 6,677.47",40,53,10
1594,7,Detroit,2019,August,"$ 9,693.00",19,27,1
1552,7,Detroit,2019,August,"$ 8,248.35",22,33,2
206,7,Detroit,2019,August,"$ 7,904.49",35,51,3
177,7,Detroit,2019,August,"$ 7,664.27",48,73,4
201,7,Detroit,2019,August,"$ 7,539.42",36,58,5
211,7,Detroit,2019,August,"$ 7,313.31",44,69,6
2006,7,Detroit,2019,August,"$ 6,973.14",41,62,7
204,7,Detroit,2019,August,"$ 6,803.46",38,54,8
156,7,Detroit,2019,August,"$ 6,799.32",47,68,9
109,7,Detroit,2019,August,"$ 6,751.96",38,59,10
206,7,Detroit,2019,September,"$ 7,749.50",37,50,1
152,7,Detroit,2019,September,"$ 7,199.28",43,72,2
1594,7,Detroit,2019,September,"$ 6,821.00",14,19,3
173,7,Detroit,2019,September,"$ 6,263.46",36,54,4
250,7,Detroit,2019,September,"$ 6,230.33",45,67,5
2006,7,Detroit,2019,September,"$ 6,185.85",35,55,6
185,7,Detroit,2019,September,"$ 6,049.45",32,55,7
2011,7,Detroit,2019,September,"$ 5,915.42",38,58,8
16,7,Detroit,2019,September,"$ 5,863.62",45,69,9
204,7,Detroit,2019,September,"$ 5,669.55",27,45,10
1552,7,Detroit,2019,October,"$ 10,247.95",24,41,1
206,7,Detroit,2019,October,"$ 9,144.41",37,59,2
1594,7,Detroit,2019,October,"$ 8,975.00",15,25,3
173,7,Detroit,2019,October,"$ 8,119.30",42,70,4
2007,7,Detroit,2019,October,"$ 7,604.35",42,65,5
204,7,Detroit,2019,October,"$ 7,559.40",40,60,6
2008,7,Detroit,2019,October,"$ 7,307.37",42,63,7
211,7,Detroit,2019,October,"$ 7,207.32",45,68,8
2011,7,Detroit,2019,October,"$ 7,139.30",43,70,9
197,7,Detroit,2019,October,"$ 7,101.33",43,67,10
1594,7,Detroit,2019,November,"$ 9,693.00",19,27,1
1593,7,Detroit,2019,November,"$ 7,942.00",24,38,2
109,7,Detroit,2019,November,"$ 7,781.92",46,68,3
206,7,Detroit,2019,November,"$ 7,749.50",33,50,4
204,7,Detroit,2019,November,"$ 7,685.39",41,61,5
183,7,Detroit,2019,November,"$ 7,499.25",46,75,6
2007,7,Detroit,2019,November,"$ 7,487.36",43,64,7
1571,7,Detroit,2019,November,"$ 7,473.00",29,47,8
2006,7,Detroit,2019,November,"$ 6,973.14",41,62,9
198,7,Detroit,2019,November,"$ 6,915.48",33,52,10
1594,7,Detroit,2019,December,"$ 11,488.00",20,32,1
206,7,Detroit,2019,December,"$ 9,764.37",44,63,2
149,7,Detroit,2019,December,"$ 9,624.23",51,77,3
109,7,Detroit,2019,December,"$ 9,498.52",57,83,4
201,7,Detroit,2019,December,"$ 9,229.29",46,71,5
211,7,Detroit,2019,December,"$ 9,221.13",57,87,6
1592,7,Detroit,2019,December,"$ 8,883.00",29,47,7
2009,7,Detroit,2019,December,"$ 8,799.12",57,88,8
1552,7,Detroit,2019,December,"$ 8,498.30",26,34,9
115,7,Detroit,2019,December,"$ 8,468.56",47,74,10
1552,7,Detroit,2020,January,"$ 10,997.80",25,44,1
1594,7,Detroit,2020,January,"$ 9,693.00",18,27,2
206,7,Detroit,2020,January,"$ 9,454.39",41,61,3
115,7,Detroit,2020,January,"$ 8,697.44",46,76,4
204,7,Detroit,2020,January,"$ 8,189.35",43,65,5
149,7,Detroit,2020,January,"$ 7,874.37",42,63,6
1592,7,Detroit,2020,January,"$ 7,749.00",24,41,7
212,7,Detroit,2020,January,"$ 7,658.31",45,69,8
201,7,Detroit,2020,January,"$ 7,279.44",37,56,9
14,7,Detroit,2020,January,"$ 7,138.32",52,84,10
1594,7,Detroit,2020,Febuary,"$ 10,770.00",18,30,1
2008,7,Detroit,2020,Febuary,"$ 8,467.27",48,73,2
149,7,Detroit,2020,Febuary,"$ 8,124.35",42,65,3
1552,7,Detroit,2020,Febuary,"$ 7,998.40",24,32,4
175,7,Detroit,2020,Febuary,"$ 7,989.06",58,94,5
198,7,Detroit,2020,Febuary,"$ 7,713.42",42,58,6
115,7,Detroit,2020,Febuary,"$ 7,667.48",43,67,7
173,7,Detroit,2020,Febuary,"$ 7,539.35",42,65,8
1601,7,Detroit,2020,Febuary,"$ 7,518.00",26,42,9
204,7,Detroit,2020,Febuary,"$ 7,181.43",38,57,10
1594,7,Detroit,2020,March,"$ 11,488.00",22,32,1
1551,7,Detroit,2020,March,"$ 10,117.80",30,44,2
109,7,Detroit,2020,March,"$ 9,040.76",49,79,3
156,7,Detroit,2020,March,"$ 8,499.15",53,85,4
242,7,Detroit,2020,March,"$ 8,469.23",51,77,5
206,7,Detroit,2020,March,"$ 7,904.49",33,51,6
1595,7,Detroit,2020,March,"$ 7,649.49",31,51,7
201,7,Detroit,2020,March,"$ 7,539.42",40,58,8
149,7,Detroit,2020,March,"$ 7,374.41",39,59,9
181,7,Detroit,2020,March,"$ 7,199.25",50,75,10
206,7,Detroit,2020,April,"$ 11,159.28",46,72,1
198,7,Detroit,2020,April,"$ 9,043.32",47,68,2
1594,7,Detroit,2020,April,"$ 8,257.00",17,23,3
115,7,Detroit,2020,April,"$ 8,239.68",47,72,4
173,7,Detroit,2020,April,"$ 8,119.30",47,70,5
1572,7,Detroit,2020,April,"$ 7,518.00",26,42,6
168,7,Detroit,2020,April,"$ 7,499.25",54,75,7
1645,7,Detroit,2020,April,"$ 6,981.00",26,39,8
1551,7,Detroit,2020,April,"$ 6,898.50",18,30,9
212,7,Detroit,2020,April,"$ 6,881.38",39,62,10
1594,7,Detroit,2020,May,"$ 12,924.00",25,36,1
198,7,Detroit,2020,May,"$ 9,708.27",47,73,2
1551,7,Detroit,2020,May,"$ 8,508.15",23,37,3
206,7,Detroit,2020,May,"$ 8,369.46",39,54,4
204,7,Detroit,2020,May,"$ 7,937.37",44,63,5
109,7,Detroit,2020,May,"$ 7,896.36",44,69,6
201,7,Detroit,2020,May,"$ 7,799.40",40,60,7
119,7,Detroit,2020,May,"$ 7,559.20",50,80,8
135,7,Detroit,2020,May,"$ 7,475.16",50,84,9
115,7,Detroit,2020,May,"$ 7,438.60",42,65,10
1594,7,Detroit,2020,June,"$ 14,001.00",26,39,1
198,7,Detroit,2020,June,"$ 9,309.30",44,70,2
1552,7,Detroit,2020,June,"$ 8,748.25",23,35,3
149,7,Detroit,2020,June,"$ 8,249.34",42,66,4
206,7,Detroit,2020,June,"$ 7,904.49",36,51,5
106,7,Detroit,2020,June,"$ 7,781.92",46,68,6
1551,7,Detroit,2020,June,"$ 7,588.35",23,33,7
185,7,Detroit,2020,June,"$ 7,479.32",44,68,8
2007,7,Detroit,2020,June,"$ 7,370.37",44,63,9
9,7,Detroit,2020,June,"$ 7,313.10",62,95,10
1594,7,Detroit,2020,July,"$ 13,642.00",25,38,1
206,7,Detroit,2020,July,"$ 10,229.34",43,66,2
1551,7,Detroit,2020,July,"$ 8,738.10",25,38,3
198,7,Detroit,2020,July,"$ 8,511.36",42,64,4
109,7,Detroit,2020,July,"$ 8,354.12",53,73,5
2007,7,Detroit,2020,July,"$ 8,306.29",48,71,6
185,7,Detroit,2020,July,"$ 7,919.28",44,72,7
149,7,Detroit,2020,July,"$ 7,749.38",41,62,8
1552,7,Detroit,2020,July,"$ 7,748.45",20,31,9
197,7,Detroit,2020,July,"$ 7,737.27",46,73,10
1594,7,Detroit,2020,August,"$ 10,052.00",20,28,1
204,7,Detroit,2020,August,"$ 9,197.27",45,73,2
198,7,Detroit,2020,August,"$ 7,979.40",37,60,3
206,7,Detroit,2020,August,"$ 7,904.49",34,51,4
242,7,Detroit,2020,August,"$ 7,479.32",44,68,5
201,7,Detroit,2020,August,"$ 7,409.43",36,57,6
271,7,Detroit,2020,August,"$ 7,019.22",51,78,7
115,7,Detroit,2020,August,"$ 6,980.84",38,61,8
219,7,Detroit,2020,August,"$ 6,967.33",43,67,9
177,7,Detroit,2020,August,"$ 6,929.34",44,66,10
1594,7,Detroit,2020,September,"$ 11,488.00",25,32,1
206,7,Detroit,2020,September,"$ 9,609.38",40,62,2
1552,7,Detroit,2020,September,"$ 9,248.15",27,37,3
201,7,Detroit,2020,September,"$ 8,839.32",43,68,4
204,7,Detroit,2020,September,"$ 8,693.31",45,69,5
251,7,Detroit,2020,September,"$ 8,369.10",56,90,6
149,7,Detroit,2020,September,"$ 8,124.35",43,65,7
173,7,Detroit,2020,September,"$ 8,003.31",46,69,8
115,7,Detroit,2020,September,"$ 7,438.60",46,65,9
121,7,Detroit,2020,September,"$ 7,409.22",52,78,10
1551,7,Detroit,2020,October,"$ 11,037.60",32,48,1
1594,7,Detroit,2020,October,"$ 10,770.00",22,30,2
1593,7,Detroit,2020,October,"$ 9,405.00",31,45,3
1552,7,Detroit,2020,October,"$ 8,748.25",24,35,4
1601,7,Detroit,2020,October,"$ 7,697.00",25,43,5
198,7,Detroit,2020,October,"$ 7,580.43",37,57,6
197,7,Detroit,2020,October,"$ 7,419.30",48,70,7
1596,7,Detroit,2020,October,"$ 7,379.59",23,41,8
181,7,Detroit,2020,October,"$ 7,295.24",47,76,9
201,7,Detroit,2020,October,"$ 7,279.44",40,56,10
1594,7,Detroit,2020,November,"$ 10,770.00",20,30,1
109,7,Detroit,2020,November,"$ 8,583.00",45,75,2
149,7,Detroit,2020,November,"$ 8,124.35",45,65,3
211,7,Detroit,2020,November,"$ 7,949.25",49,75,4
177,7,Detroit,2020,November,"$ 7,664.27",50,73,5
1635,7,Detroit,2020,November,"$ 7,559.58",27,42,6
